date,engine,policy_multiplier,policy_state,stress_percentile,stress_value
2025-09-15,trend,1,ON,0.00000000,0
2025-09-15,vrp,1,ON,0.00000000,0
2025-09-16,trend,1,ON,0.00000000,0
2025-09-16,vrp,1,ON,0.00000000,0
2025-09-17,trend,1,ON,0.00000000,0
2025-09-17,vrp,1,ON,0.00000000,0
2025-09-18,trend,1,ON,0.00000000,0
2025-09-18,vrp,1,ON,0.00000000,0
2025-09-19,vrp,1,ON,0.00000000,0
2025-09-19,trend,1,ON,0.00000000,0
2025-09-21,trend,1,ON,0.00000000,0
2025-09-21,vrp,1,ON,0.00000000,0
2025-09-22,trend,1,ON,0.00000000,0
2025-09-22,vrp,1,ON,0.00000000,0
2025-09-23,trend,1,ON,0.00000000,0
2025-09-23,vrp,1,ON,0.00000000,0
2025-09-24,trend,1,ON,0.00000000,0
2025-09-24,vrp,1,ON,0.00000000,0
2025-09-25,trend,1,ON,0.00000000,0
2025-09-25,vrp,1,ON,0.00000000,0
2025-09-26,vrp,1,ON,0.00000000,0
2025-09-26,trend,1,ON,0.00000000,0
2025-09-28,vrp,1,ON,0.00000000,0
2025-09-28,trend,1,ON,0.00000000,0
2025-09-29,trend,1,ON,0.00000000,0
2025-09-29,vrp,1,ON,0.00000000,0
2025-09-30,trend,1,ON,0.00000000,0
2025-09-30,vrp,1,ON,0.00000000,0
2025-10-01,trend,1,ON,0.00000000,0
2025-10-01,vrp,1,ON,0.00000000,0
2025-10-02,trend,1,ON,0.00000000,0
2025-10-02,vrp,1,ON,0.00000000,0
2025-10-03,trend,1,ON,0.00000000,0
2025-10-03,vrp,1,ON,0.00000000,0
2025-10-05,trend,1,ON,0.00000000,0
2025-10-05,vrp,1,ON,0.00000000,0
2025-10-06,vrp,1,ON,0.00000000,0
2025-10-06,trend,1,ON,0.00000000,0
2025-10-07,trend,1,ON,0.00000000,0
2025-10-07,vrp,1,ON,0.00000000,0
2025-10-08,trend,1,ON,0.00000000,0
2025-10-08,vrp,1,ON,0.00000000,0
2025-10-09,trend,1,ON,0.00000000,0
2025-10-09,vrp,1,ON,0.00000000,0
2025-10-10,trend,1,ON,0.00000000,0
2025-10-10,vrp,1,ON,0.00000000,0
2025-10-12,trend,1,ON,0.00000000,0
2025-10-12,vrp,1,ON,0.00000000,0
2025-10-13,vrp,1,ON,0.00000000,0
2025-10-13,trend,1,ON,0.00000000,0
2025-10-14,vrp,1,ON,0.00000000,0
2025-10-14,trend,1,ON,0.00000000,0
2025-10-15,trend,1,ON,0.00000000,0
2025-10-15,vrp,1,ON,0.00000000,0
2025-10-16,trend,0,OFF,95.59834938,1
2025-10-16,vrp,1,ON,0.00000000,0
2025-10-17,trend,1,ON,0.00000000,0
2025-10-17,vrp,1,ON,0.00000000,0
2025-10-19,trend,1,ON,0.00000000,0
2025-10-19,vrp,1,ON,0.00000000,0
2025-10-20,trend,1,ON,0.00000000,0
2025-10-20,vrp,1,ON,0.00000000,0
2025-10-21,trend,1,ON,0.00000000,0
2025-10-21,vrp,1,ON,0.00000000,0
2025-10-22,vrp,1,ON,0.00000000,0
2025-10-22,trend,1,ON,0.00000000,0
2025-10-23,trend,1,ON,0.00000000,0
2025-10-23,vrp,1,ON,0.00000000,0
2025-10-24,trend,1,ON,0.00000000,0
2025-10-24,vrp,1,ON,0.00000000,0
2025-10-26,trend,1,ON,0.00000000,0
2025-10-26,vrp,1,ON,0.00000000,0
2025-10-27,trend,1,ON,0.00000000,0
2025-10-27,vrp,1,ON,0.00000000,0
2025-10-28,trend,1,ON,0.00000000,0
2025-10-28,vrp,1,ON,0.00000000,0
2025-10-29,trend,1,ON,0.00000000,0
2025-10-29,vrp,1,ON,0.00000000,0
2025-10-30,trend,1,ON,0.00000000,0
2025-10-30,vrp,1,ON,0.00000000,0
2025-10-31,trend,1,ON,0.00000000,0
2025-10-31,vrp,1,ON,0.00000000,0
