date,instrument,weight
2021-07-09,ZT_FRONT_VOLUME,-0.66140170
2021-07-16,6B_FRONT_CALENDAR,0.00040145
2021-07-16,6E_FRONT_CALENDAR,-0.56291598
2021-07-16,6J_FRONT_CALENDAR,-0.44337817
2021-07-16,CL_FRONT_VOLUME,0.12673120
2021-07-16,ES_FRONT_CALENDAR_2D,0.25089523
2021-07-16,GC_FRONT_VOLUME,0.00279408
2021-07-16,NQ_FRONT_CALENDAR_2D,0.11431149
2021-07-16,RTY_FRONT_CALENDAR_2D,0.04402062
2021-07-16,SR3_FRONT_CALENDAR,-0.29390119
2021-07-16,UB_FRONT_VOLUME,0.02944674
2021-07-16,ZF_FRONT_VOLUME,-0.34735534
2021-07-16,ZN_FRONT_VOLUME,0.00318716
2021-07-16,ZT_FRONT_VOLUME,-0.61747997
2021-07-23,6B_FRONT_CALENDAR,-0.04304565
2021-07-23,6E_FRONT_CALENDAR,-0.56284365
2021-07-23,6J_FRONT_CALENDAR,-0.37298809
2021-07-23,CL_FRONT_VOLUME,0.10417467
2021-07-23,ES_FRONT_CALENDAR_2D,0.21690324
2021-07-23,GC_FRONT_VOLUME,-0.00304528
2021-07-23,NQ_FRONT_CALENDAR_2D,0.11691962
2021-07-23,RTY_FRONT_CALENDAR_2D,0.02601813
2021-07-23,SR3_FRONT_CALENDAR,-0.30945606
2021-07-23,UB_FRONT_VOLUME,0.05851620
2021-07-23,ZF_FRONT_VOLUME,-0.24392487
2021-07-23,ZN_FRONT_VOLUME,0.07787001
2021-07-23,ZT_FRONT_VOLUME,-0.49460017
2021-07-30,6B_FRONT_CALENDAR,-0.09295077
2021-07-30,6E_FRONT_CALENDAR,-0.65935355
2021-07-30,6J_FRONT_CALENDAR,-0.37458749
2021-07-30,CL_FRONT_VOLUME,0.10587811
2021-07-30,ES_FRONT_CALENDAR_2D,0.23093129
2021-07-30,GC_FRONT_VOLUME,-0.00918608
2021-07-30,NQ_FRONT_CALENDAR_2D,0.14105298
2021-07-30,RTY_FRONT_CALENDAR_2D,0.01058126
2021-07-30,SR3_FRONT_CALENDAR,-0.42989891
2021-07-30,UB_FRONT_VOLUME,0.09840566
2021-07-30,ZF_FRONT_VOLUME,-0.18778179
2021-07-30,ZN_FRONT_VOLUME,0.17068918
2021-07-30,ZT_FRONT_VOLUME,-0.47890085
